mfcc_pct,nl_pct,oth_pct
73.33495958818635,12.089251164340572,14.57578924747309
73.07094610704199,14.245049248799212,12.684004644158794
74.6023101059685,18.929927684279747,6.46776220975175
77.56887950810268,10.368811972345542,12.06230851955177
77.61134276585437,8.144186841676294,14.244470392469339
80.9988081036719,7.671889264575671,11.32930263175242
80.89324844428408,12.374789531562406,6.731962024153499
73.8536838885257,20.84507242841579,5.301243683058512
84.42595184047498,7.7439750395789515,7.830073119946086
87.40526471570996,7.4038976304285695,5.190837653861448
79.04446695474937,8.484896472330453,12.470636572920183
87.04395335814081,8.617743502066933,4.3383031397922505
80.75821338099847,10.727180871677056,8.514605747324484
76.70953711965561,16.23924519419641,7.0512176861479725
68.41481295979283,18.94503509648864,12.640151943718543
78.4678069365101,14.212776259504674,7.319416803985235
86.47238269044257,8.298357657187536,5.229259652369892
77.08303248500341,11.52281231180161,11.394155203194977
81.21796017858986,12.316892799624306,6.465147021785837
76.97947145340797,13.053323153637631,9.967205392954408
78.39331797803523,16.414055167807764,5.192626854156999
81.15395518642315,8.42958615387019,10.416458659706661
84.05310935141144,9.37528207437212,6.571608574216443
66.72048601711771,14.39112780371388,18.888386179168418
80.23150994370496,10.562269703837812,9.20622035245721
75.55532503579998,13.876934222491531,10.567740741708473
74.26175133392377,14.57458211023325,11.163666555842978
70.72840575928515,12.908318863412942,16.36327537730191
82.47857951049821,9.426361498199267,8.095058991302535
73.56848317427301,16.19061578114855,10.240901044578447
71.55256321312791,15.620667456024009,12.826769330848082
79.83420153620965,13.377622649862415,6.788175813927945
71.85825231003079,12.859837452733965,15.281910237235232
86.47788649542393,7.928234457134642,5.593879047441424
79.04396947458433,13.359632315247103,7.596398210168573
80.82648196946656,12.472347376636488,6.701170653896967
71.73860112006703,19.249739424339726,9.011659455593245
72.63666853088615,16.6244188379768,10.738912631137032
72.02560075545064,14.672248730090567,13.30215051445879
85.94333829954726,8.998607371339775,5.05805432911296
75.08837058725318,9.541170659134698,15.37045875361213
73.82509178472718,19.29830269025998,6.876605525012852
82.61196615305617,8.57234576367827,8.815688083265567
85.82510636343345,9.398767299253532,4.776126337313021
74.75928652812438,10.32578075677714,14.914932715098486
78.18470979969224,12.414444878254358,9.4008453220534
75.24988906681415,13.631214728102721,11.118896205083127
77.72787024856846,14.442002579684106,7.8301271717474314
85.46795117890997,7.423780555161813,7.108268265928224
74.39440776813885,18.477157998939305,7.128434232921846
82.48158874233262,10.618814333477966,6.899596924189415
72.77143641054673,20.992097699237878,6.236465890215399
86.8303120045464,7.10985959110136,6.059828404352242
73.3607520216507,19.12829078565423,7.510957192695071
81.59780151700228,10.525446527859549,7.876751955138172
86.38410674060066,8.534169364110872,5.08172389528847
82.4465037188187,8.70931575926857,8.844180521912714
74.32799230681695,16.322797925980826,9.349209767202224
79.03495385730086,8.847349924886258,12.117696217812862
76.01192800494401,10.003373745913736,13.984698249142241
78.4802718472651,15.4956754576907,6.024052695044203
78.04778443256048,17.374732579922835,4.577482987516692
72.2981874207177,11.10538345998278,16.596429119299522
77.45915284821069,10.366788306423686,12.17405884536561
80.56441411276862,8.993958328547055,10.441627558684338
74.83170323456363,11.077095919700227,14.091200845736132
67.55720873061067,13.577602436330098,18.865188833059232
79.2864868099152,10.963548431080458,9.749964759004342
72.69945275537984,17.016516025475816,10.284031219144335
85.21589088625855,8.339729922725331,6.444379191016114
78.57916306764973,14.924965882524845,6.495871049825435
72.04274680696523,10.055256248255121,17.90199694477966
76.98456360478353,8.608103887390893,14.407332507825588
82.87505073706373,8.9225933860628,8.202355876873463
81.43144102775634,6.341104531762201,12.227454440481468
77.94274974849738,13.071231573039215,8.986018678463417
82.16238932928167,11.168252935233978,6.66935773548436
86.54053276200133,9.753830586594542,3.7056366514041255
68.45415024897511,17.28937096559085,14.25647878543402
68.87183895345258,16.028768811967304,15.099392234580124
76.18118295551675,13.765375660653227,10.053441383830025
86.38868071215038,9.12113406051473,4.490185227334894
82.01667173789397,11.527974514963443,6.455353747142588
80.26929581317444,12.014620637549488,7.716083549276069
81.73694258277007,11.321858173847087,6.94119924338285
65.84435763723037,20.302608635109365,13.853033727660241
75.0497510563647,14.770156786811972,10.180092156823331
85.11849188415917,9.742464773618554,5.139043342222281
81.70259783348845,7.043125641222846,11.254276525288677
81.73679651758371,11.958969934825683,6.304233547590608
72.06392277009284,17.78889467712582,10.147182552781326
78.51035220827795,11.57189975063054,9.917748041091512
86.81928616421015,6.78675309107897,6.39396074471086
80.44822635445468,10.31546872820695,9.236304917338373
74.90326353950189,15.914970970198711,9.181765490299385
72.23042440331537,17.441049377655776,10.328526219028864
77.8258616578008,9.253395997416431,12.920742344782763
73.84731904322297,15.631873495632455,10.52080746114457
76.7694691245899,13.187469628831808,10.04306124657829
79.01203512966367,9.829952533225828,11.158012337110497
80.51382442678515,10.990421393521062,8.495754179693789
83.21769343153987,8.885035327103276,7.89727124135685
73.02952955207105,15.3876038549329,11.582866592996046
79.94805226996439,9.192842244420518,10.859105485615101
78.35447801630532,8.848486677799954,12.797035305894722
74.59503780878347,7.930977938908234,17.4739842523083
69.03492830741416,13.338315075894968,17.62675661669086
79.31386720908912,11.621693706962004,9.064439083948857
75.14612722469788,12.901535053404796,11.952337721897324
74.52886544225308,14.613102867766989,10.858031689979915
75.2841842939672,10.689836923228702,14.025978782804081
84.6279232411396,11.110126669432626,4.261950089427767
77.59420758095928,11.38126269273804,11.02452972630267
78.86087972558741,13.775539889514192,7.363580384898404
90.4452681911568,5.641063460542094,3.9136683483011003
77.54540147743332,12.039584493975648,10.415014028591044
78.85336054585503,14.38468372796783,6.761955726177132
68.3335301670695,13.08901055013637,18.57745928279413
74.926115729463,10.648525976124258,14.42535829441274
76.36040329175084,14.36849236354559,9.27110434470356
80.04944115387885,11.865831535168581,8.084727310952566
82.20307373163749,11.842198801348333,5.9547274670141785
80.57297072644663,10.665026253460871,8.762003020092502
71.92378440082919,10.308289134662544,17.767926464508264
77.49038587277532,10.930619116930805,11.578995010293863
69.66387686583136,10.678620274721576,19.65750285944706
78.62600254506505,11.068493719809672,10.305503735125267
78.06435201803558,15.259335001558654,6.676312980405755
76.65066839941886,13.54293660507427,9.806394995506876
82.45368612187104,11.79593298633399,5.750380891794968
80.60059304180477,9.720144706311473,9.679262251883756
